Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
07/27/2021 22:09:33.321	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidq	Medium	[HttpWin_Async] open {"Message":"Calling setup on the auth handler.","RequestId":"1"}	
07/27/2021 22:09:33.321	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	cl8d6	Medium	[AuthHandler] setup {"Message":"ADAL enabled for current operation so SetHeadersForADALAuth."}	
07/27/2021 22:09:33.321	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	az7lb	Medium	[AuthHandler] SetHeadersForADALAuth {"Message":"Setting up request for ADAL authentication."}	
07/27/2021 22:09:33.321	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidz	Medium	[HttpWin_Async] ProcessResponseTimeoutSetting {"Message":"Setting response timeout.","RequestId":"1","Value":20000}	
07/27/2021 22:09:33.336	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	bt3xg	Medium	[RequestBase] SetupAuthParams {"Message":"Setting minAutoLogonLevel on auth parameter object.","RequestId":"1","Level":1}	
07/27/2021 22:09:33.336	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	bt3xh	Medium	[RequestBase] GetAuthTokens {"Message":"Getting auth tokens for Identity.","RequestId":"1","IdentityMetadata_Prefix":"","IdentityMetadata_IdentityErrorState":"Valid","IdentityMetadata_IdentityProviderType":"ADAL","IdentityMetadata_IsPersisted":true,"IdentityMetadata_IsSignedOut":false,"IdentityMetadata_UniqueId":"858F31AD-EB89-405C-9A8C-220B8ABDA61C","IdentityMetadata_LibraryType":"WAM"}	
07/27/2021 22:09:33.336	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	az7lt	Medium	[TokenEnumerator] Create {"Message":"Auth Handler: Creating TokenEnumerator for Url, identity, proxyScheme, and serverScheme.","AuthSchemeProxy":0,"AuthSchemeServer":128}	
07/27/2021 22:09:33.336	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	9427n	Medium	[AuthToken] TryParseCorrelationId {"Message":"Invalid request id - will not set as thread correlation","RequestId":"1"}	
07/27/2021 22:09:33.336	WINWORD (0x2AB8)	0x2E00	Microsoft Word	IdentityAuthenticationCredStore	bohrq	Monitorable	[CredStoreObj] CastCredAccessorToType {"Message":"Why did we get a cred accessor of an undesired type?"}	
07/27/2021 22:09:33.336	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	az7lh	Medium	[AuthToken] AuthToken {"Message":"AuthToken created for authScheme and server/identity","AuthScheme":128,"Server":"outlook.office.com"}	
07/27/2021 22:09:33.336	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	9427n	Medium	[AuthToken] TryParseCorrelationId {"Message":"Invalid request id - will not set as thread correlation","RequestId":"1"}	
07/27/2021 22:09:33.336	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidh	Medium	[HttpWin] preauthenticateRequest {"Message":"Processing request token.","RequestId":"1","AuthReason":"Server"}	
07/27/2021 22:09:33.336	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidm	Medium	[HttpWin] preauthenticateRequest {"Message":"Authenticating with name/password.","RequestId":"1","HasPassword":false}	
07/27/2021 22:09:33.336	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidn	Medium	[HttpWin] preauthenticateRequest {"Message":"Failed to set creds.","RequestId":"1","Proxy":"Server"}	
07/27/2021 22:09:33.336	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axide	Medium	[HttpWin] preauthenticateRequest {"Message":"Context: Processing request token, authReason='Any'.","RequestId":"1"}	
07/27/2021 22:09:33.336	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidg	Medium	[HttpWin] preauthenticateRequest {"Message":"Set AutoLogonLevel.","RequestId":"1","WindowsAutoLogonLevel":0}	
07/27/2021 22:09:33.336	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axiec	Medium	[SendRequestHelper] Send {"Message":"Sending request for Url.","RequestId":"1"}	
07/27/2021 22:09:33.477	WINWORD (0x2AB8)	0x2FC0	Microsoft Word	Identity Authentication CredUtil	cl8d6	Medium	[AuthHandler] setup {"Message":"ADAL enabled for current operation so SetHeadersForADALAuth."}	
07/27/2021 22:09:33.477	WINWORD (0x2AB8)	0x2FC0	Microsoft Word	Identity Authentication CredUtil	az7lb	Medium	[AuthHandler] SetHeadersForADALAuth {"Message":"Setting up request for ADAL authentication."}	
07/27/2021 22:09:33.477	WINWORD (0x2AB8)	0x2FC0	Microsoft Word	Identity Http Client	bt3xg	Medium	[RequestBase] SetupAuthParams {"Message":"Setting minAutoLogonLevel on auth parameter object.","RequestId":"2","Level":2}	
07/27/2021 22:09:33.477	WINWORD (0x2AB8)	0x2FC0	Microsoft Word	Identity Http Client	bt3xh	Medium	[RequestBase] GetAuthTokens {"Message":"Getting auth tokens for Identity.","RequestId":"2"}	
07/27/2021 22:09:33.477	WINWORD (0x2AB8)	0x2FC0	Microsoft Word	Identity Authentication CredUtil	920uf	Medium	[AuthHandler] getEnumerator {"Message":"No authentication requested: returning empty token enumerator."}	
07/27/2021 22:09:33.711	WINWORD (0x2AB8)	0x2A38	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Programmability.Addins.InternalSetConnect","Flags":28147506277843201,"InternalSequenceNumber":118,"Time":"2021-07-27T22:09:33.711Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.1.24","Activity.Duration":642291,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Data.AddinId":"C7E89D1A-C877-426B-AE98-27E86872622E","Data.AddinTimeDateStamp":"1503943795","Data.AddinConnectFlag":3,"Data.IsBootInProgress":true}	
07/27/2021 22:09:33.776	WINWORD (0x2AB8)	0x2A38	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Programmability.Addins.InternalSetConnect","Flags":28147506277843201,"InternalSequenceNumber":119,"Time":"2021-07-27T22:09:33.776Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.1.25","Activity.Duration":54876,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Data.AddinId":"5789D319-A0E6-4788-8120-B0D3D1AB9797","Data.AddinTimeDateStamp":"1622170086","Data.AddinConnectFlag":3,"Data.IsBootInProgress":true}	
07/27/2021 22:09:33.776	WINWORD (0x2AB8)	0x2A38	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Word.Boot.DrpDetails","Flags":28147523457712385,"InternalSequenceNumber":120,"Time":"2021-07-27T22:09:33.776Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.1.26","Activity.Duration":1227,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.DrpID":328425829,"Data.LinkGroupID":328425829,"Data.LoadCount":1,"Data.DocFlavor":1,"Data.LastSavedTime":"2021-07-24T19:02:14.977Z","Data.OpenedTime":"1601-01-01T00:00:00.000Z"}	
07/27/2021 22:09:33.776	WINWORD (0x2AB8)	0x2A38	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.AppDocs.AppDocs.Init","Flags":28147506277843201,"InternalSequenceNumber":121,"Time":"2021-07-27T22:09:33.776Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.1.27","Activity.Duration":35,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":8738594,"Data.AppId":0,"Data.StopwatchDuration":16}	
07/27/2021 22:09:33.776	WINWORD (0x2AB8)	0x2A38	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Text.FontSubstitution.CreateFontSubstitutionManager","Flags":28147506277843201,"InternalSequenceNumber":122,"Time":"2021-07-27T22:09:33.776Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.1.28","Activity.Duration":23,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true}	
07/27/2021 22:09:33.776	WINWORD (0x2AB8)	0x2A38	Microsoft Word	Csi Common	clnkt	Monitorable	SyncIntegrationRegistryAccessor::ReadMountPointsIfNecessary Didn't cocreate Centennial OneDrive because CLSID is not registered. {"Result":"0x00000002"}	
07/27/2021 22:09:33.776	WINWORD (0x2AB8)	0x2A38	Microsoft Word	MsoDMShared_Telemetry	91nrq	Medium	CMsoOLDocBaseConstructor {"DocumentUniqueId":"8C478275-36B7-4EA3-BB40-3392811D60C9"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axiee	Monitorable	[SendRequestHelper] LogRequestSent {"Message":"Error: Failed to send request for Url.","RequestId":"1","SH_ErrorCode":12007}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	c7wyc	Medium	[Result] Internet error {"ErrorCode":-2147012877}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	c7ww6	Medium	[Result] Internet error {"ErrorCode":-2147012877}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	btlz2	Medium	[AuthHandler] handleRequestResponse {"Message":"Request has no result"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	c7ww6	Medium	[Result] Internet error {"ErrorCode":-2147012877}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	c7ww6	Medium	[Result] Internet error {"ErrorCode":-2147012877}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axieb	Medium	[RequestWrapper] RequestWrapper {"Message":"RequestWrapper is calling abort as a result of destruction."}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axid2	Medium	[HttpWin_Async] abort {"Message":"Aborting request.","RequestId":"1"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	IdentityAuthenticationCredStore	awu1f	Medium	[COfficeCredStore] DetectAuthScheme {"Message":"Returning cached auth scheme for Url.","AuthScheme":128}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	azi1m	Medium	[RequestBase] setIdentity {"Message":"Setting identity.","RequestId":"","IdentityMetadata_Prefix":"","IdentityMetadata_IdentityErrorState":"Valid","IdentityMetadata_IdentityProviderType":"ADAL","IdentityMetadata_IsPersisted":true,"IdentityMetadata_IsSignedOut":false,"IdentityMetadata_UniqueId":"858F31AD-EB89-405C-9A8C-220B8ABDA61C","IdentityMetadata_LibraryType":"WAM"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidp	Medium	[HttpWin_Async] open {"Message":"Http open request.","RequestId":"3","RequestMethod":"GET","IsAsync":false}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidq	Medium	[HttpWin_Async] open {"Message":"Calling setup on the auth handler.","RequestId":"3"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	cl8d6	Medium	[AuthHandler] setup {"Message":"ADAL enabled for current operation so SetHeadersForADALAuth."}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	az7lb	Medium	[AuthHandler] SetHeadersForADALAuth {"Message":"Setting up request for ADAL authentication."}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidz	Medium	[HttpWin_Async] ProcessResponseTimeoutSetting {"Message":"Setting response timeout.","RequestId":"3","Value":20000}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	bt3xg	Medium	[RequestBase] SetupAuthParams {"Message":"Setting minAutoLogonLevel on auth parameter object.","RequestId":"3","Level":1}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	bt3xh	Medium	[RequestBase] GetAuthTokens {"Message":"Getting auth tokens for Identity.","RequestId":"3","IdentityMetadata_Prefix":"","IdentityMetadata_IdentityErrorState":"Valid","IdentityMetadata_IdentityProviderType":"ADAL","IdentityMetadata_IsPersisted":true,"IdentityMetadata_IsSignedOut":false,"IdentityMetadata_UniqueId":"858F31AD-EB89-405C-9A8C-220B8ABDA61C","IdentityMetadata_LibraryType":"WAM"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	az7lt	Medium	[TokenEnumerator] Create {"Message":"Auth Handler: Creating TokenEnumerator for Url, identity, proxyScheme, and serverScheme.","AuthSchemeProxy":0,"AuthSchemeServer":128}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	9427n	Medium	[AuthToken] TryParseCorrelationId {"Message":"Invalid request id - will not set as thread correlation","RequestId":"3"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	IdentityAuthenticationCredStore	bohrq	Monitorable	[CredStoreObj] CastCredAccessorToType {"Message":"Why did we get a cred accessor of an undesired type?"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	az7lh	Medium	[AuthToken] AuthToken {"Message":"AuthToken created for authScheme and server/identity","AuthScheme":128,"Server":"outlook.office.com"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	9427n	Medium	[AuthToken] TryParseCorrelationId {"Message":"Invalid request id - will not set as thread correlation","RequestId":"3"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidh	Medium	[HttpWin] preauthenticateRequest {"Message":"Processing request token.","RequestId":"3","AuthReason":"Server"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidm	Medium	[HttpWin] preauthenticateRequest {"Message":"Authenticating with name/password.","RequestId":"3","HasPassword":false}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidn	Medium	[HttpWin] preauthenticateRequest {"Message":"Failed to set creds.","RequestId":"3","Proxy":"Server"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axide	Medium	[HttpWin] preauthenticateRequest {"Message":"Context: Processing request token, authReason='Any'.","RequestId":"3"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidg	Medium	[HttpWin] preauthenticateRequest {"Message":"Set AutoLogonLevel.","RequestId":"3","WindowsAutoLogonLevel":0}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axiec	Medium	[SendRequestHelper] Send {"Message":"Sending request for Url.","RequestId":"3"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axiee	Monitorable	[SendRequestHelper] LogRequestSent {"Message":"Error: Failed to send request for Url.","RequestId":"3","SH_ErrorCode":12007}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	c7wyc	Medium	[Result] Internet error {"ErrorCode":-2147012877}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	c7ww6	Medium	[Result] Internet error {"ErrorCode":-2147012877}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	btlz2	Medium	[AuthHandler] handleRequestResponse {"Message":"Request has no result"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	c7ww6	Medium	[Result] Internet error {"ErrorCode":-2147012877}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	c7ww6	Medium	[Result] Internet error {"ErrorCode":-2147012877}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axieb	Medium	[RequestWrapper] RequestWrapper {"Message":"RequestWrapper is calling abort as a result of destruction."}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axid2	Medium	[HttpWin_Async] abort {"Message":"Aborting request.","RequestId":"3"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	IdentityAuthenticationCredStore	awu1f	Medium	[COfficeCredStore] DetectAuthScheme {"Message":"Returning cached auth scheme for Url.","AuthScheme":128}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	azi1m	Medium	[RequestBase] setIdentity {"Message":"Setting identity.","RequestId":"","IdentityMetadata_Prefix":"","IdentityMetadata_IdentityErrorState":"Valid","IdentityMetadata_IdentityProviderType":"ADAL","IdentityMetadata_IsPersisted":true,"IdentityMetadata_IsSignedOut":false,"IdentityMetadata_UniqueId":"858F31AD-EB89-405C-9A8C-220B8ABDA61C","IdentityMetadata_LibraryType":"WAM"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidp	Medium	[HttpWin_Async] open {"Message":"Http open request.","RequestId":"4","RequestMethod":"GET","IsAsync":false}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidq	Medium	[HttpWin_Async] open {"Message":"Calling setup on the auth handler.","RequestId":"4"}	
07/27/2021 22:09:33.839	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	cl8d6	Medium	[AuthHandler] setup {"Message":"ADAL enabled for current operation so SetHeadersForADALAuth."}	
07/27/2021 22:09:33.854	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	az7lb	Medium	[AuthHandler] SetHeadersForADALAuth {"Message":"Setting up request for ADAL authentication."}	
07/27/2021 22:09:33.854	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidz	Medium	[HttpWin_Async] ProcessResponseTimeoutSetting {"Message":"Setting response timeout.","RequestId":"4","Value":20000}	
07/27/2021 22:09:33.854	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	bt3xg	Medium	[RequestBase] SetupAuthParams {"Message":"Setting minAutoLogonLevel on auth parameter object.","RequestId":"4","Level":1}	
07/27/2021 22:09:33.854	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	bt3xh	Medium	[RequestBase] GetAuthTokens {"Message":"Getting auth tokens for Identity.","RequestId":"4","IdentityMetadata_Prefix":"","IdentityMetadata_IdentityErrorState":"Valid","IdentityMetadata_IdentityProviderType":"ADAL","IdentityMetadata_IsPersisted":true,"IdentityMetadata_IsSignedOut":false,"IdentityMetadata_UniqueId":"858F31AD-EB89-405C-9A8C-220B8ABDA61C","IdentityMetadata_LibraryType":"WAM"}	
07/27/2021 22:09:33.854	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	az7lt	Medium	[TokenEnumerator] Create {"Message":"Auth Handler: Creating TokenEnumerator for Url, identity, proxyScheme, and serverScheme.","AuthSchemeProxy":0,"AuthSchemeServer":128}	
07/27/2021 22:09:33.854	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	9427n	Medium	[AuthToken] TryParseCorrelationId {"Message":"Invalid request id - will not set as thread correlation","RequestId":"4"}	
07/27/2021 22:09:33.854	WINWORD (0x2AB8)	0x2E00	Microsoft Word	IdentityAuthenticationCredStore	bohrq	Monitorable	[CredStoreObj] CastCredAccessorToType {"Message":"Why did we get a cred accessor of an undesired type?"}	
07/27/2021 22:09:33.854	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	az7lh	Medium	[AuthToken] AuthToken {"Message":"AuthToken created for authScheme and server/identity","AuthScheme":128,"Server":"outlook.office.com"}	
07/27/2021 22:09:33.854	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	9427n	Medium	[AuthToken] TryParseCorrelationId {"Message":"Invalid request id - will not set as thread correlation","RequestId":"4"}	
07/27/2021 22:09:33.854	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidh	Medium	[HttpWin] preauthenticateRequest {"Message":"Processing request token.","RequestId":"4","AuthReason":"Server"}	
07/27/2021 22:09:33.854	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidm	Medium	[HttpWin] preauthenticateRequest {"Message":"Authenticating with name/password.","RequestId":"4","HasPassword":false}	
07/27/2021 22:09:33.854	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidn	Medium	[HttpWin] preauthenticateRequest {"Message":"Failed to set creds.","RequestId":"4","Proxy":"Server"}	
07/27/2021 22:09:33.854	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axide	Medium	[HttpWin] preauthenticateRequest {"Message":"Context: Processing request token, authReason='Any'.","RequestId":"4"}	
07/27/2021 22:09:33.854	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axidg	Medium	[HttpWin] preauthenticateRequest {"Message":"Set AutoLogonLevel.","RequestId":"4","WindowsAutoLogonLevel":0}	
07/27/2021 22:09:33.854	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axiec	Medium	[SendRequestHelper] Send {"Message":"Sending request for Url.","RequestId":"4"}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2A38	Microsoft Word	MsoDMShared_Telemetry	c1djr	Medium	CMsoOLDocFile::SetServerInfoNeedsRefresh: url is not an absolute http url so dont set NeedsRefresh	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2A38	Microsoft Word	MsoDMShared_Telemetry	c304s	Medium	RealMsoOLDocumentApi::CreateFromPersistentName {"HasPersistentName":true,"IsSyncBacked":false,"Cancelled":false,"Return HR":"0x00000000","HR chain":"HRESULT: Success (0x0) [c304r]"}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2A38	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.FileIO.MSO.MsoHrRedirectCheckedOutFile","Flags":28147506277843457,"InternalSequenceNumber":123,"Time":"2021-07-27T22:09:33.870Z","Contract":"Office.System.Activity","Activity.CV":"Zq4AmgBsKkuiO5cCh4cvoQ.1.29.1.1","Activity.Duration":44,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":1,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":36571157}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2A38	Microsoft Word	MsoDMShared_Telemetry	90bf8	Medium	OLDoc:HrDownloadTemp: {"DocumentUniqueId":"8C478275-36B7-4EA3-BB40-3392811D60C9","IsOpen":true}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2A38	Microsoft Word	MsoDMShared_Telemetry	b6uyq	Medium	ShouldSkipDownload = true. Reason: non empty iwzTempFilePath	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2A38	Microsoft Word	MsoDMShared_Telemetry	90bf8	Medium	OLDoc:HrDownloadTemp: {"DocumentUniqueId":"8C478275-36B7-4EA3-BB40-3392811D60C9","IsOpen":true}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2A38	Microsoft Word	MsoDMShared_Telemetry	b6uyq	Medium	ShouldSkipDownload = true. Reason: non empty iwzTempFilePath	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2A38	Microsoft Word	MsoDMShared_Telemetry	90bf8	Medium	OLDoc:HrDownloadTemp: {"DocumentUniqueId":"8C478275-36B7-4EA3-BB40-3392811D60C9","IsOpen":true}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2A38	Microsoft Word	MsoDMShared_Telemetry	b6uyq	Medium	ShouldSkipDownload = true. Reason: non empty iwzTempFilePath	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axiee	Monitorable	[SendRequestHelper] LogRequestSent {"Message":"Error: Failed to send request for Url.","RequestId":"4","SH_ErrorCode":12007}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	c7wyc	Medium	[Result] Internet error {"ErrorCode":-2147012877}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	c7ww6	Medium	[Result] Internet error {"ErrorCode":-2147012877}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Authentication CredUtil	btlz2	Medium	[AuthHandler] handleRequestResponse {"Message":"Request has no result"}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	c7ww6	Medium	[Result] Internet error {"ErrorCode":-2147012877}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	c7ww6	Medium	[Result] Internet error {"ErrorCode":-2147012877}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axieb	Medium	[RequestWrapper] RequestWrapper {"Message":"RequestWrapper is calling abort as a result of destruction."}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2E00	Microsoft Word	Identity Http Client	axid2	Medium	[HttpWin_Async] abort {"Message":"Aborting request.","RequestId":"4"}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2FC0	Microsoft Word	Identity Http Client	bbvo3	Monitorable	[HttpWin] sendInternal {"Message":"WinHttpSendRequest failed","SH_ErrorCode":12007}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2FC0	Microsoft Word	Identity Http Client	a9ido	Medium	[HttpUtil] IsKnownProxyError {"SH_ErrorCode":12007,"Message":"Detected a proxy failure"}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2FC0	Microsoft Word	Identity Http Client	c8hz8	Medium	[Result] Server unreachable {"ErrorCode":-2147012889}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2FC0	Microsoft Word	Identity Http Client	axic8	Monitorable	[HttpWin] sendInternal {"Message":"Failed to send request.","RequestId":"2","SH_ErrorCode":12007}	
07/27/2021 22:09:33.870	WINWORD (0x2AB8)	0x2FC0	Microsoft Word	Identity Http Client	c081b	Medium	LastMileHttpTimings {"Message":"-1/-1/-1/393/-1/-1/-1/-1/-1/-1/-1/","RequestId":"2","Result":15,"Status":-1,"ServerRequestId":"","MSEdgeRefA":"","ServerPathPrefix":"https://outlook.office.com/autosuggest/","IsAsync":false,"Version":1}	
